INFO 2025-07-05 17:10:21,792 autoreload 21032 21780 Watching for file changes with StatReloader
INFO 2025-07-07 13:14:32,202 basehttp 14480 24172 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:16:36,197 basehttp 14480 676 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:19:33,204 basehttp 14480 20428 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:21:37,190 basehttp 14480 14912 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:24:34,199 basehttp 14480 26496 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:26:38,205 basehttp 14480 24660 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:29:35,195 basehttp 14480 10880 "OPTIONS /api/auth/verify-token/ HTTP/1.1" 200 0
INFO 2025-07-07 13:29:35,205 basehttp 14480 10880 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:31:39,198 basehttp 14480 20004 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:34:36,213 basehttp 14480 22104 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:36:40,194 basehttp 14480 20356 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:39:37,225 basehttp 14480 26040 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:41:41,191 basehttp 14480 25556 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:44:38,194 basehttp 14480 25764 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:46:42,192 basehttp 14480 24900 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:49:39,327 basehttp 14480 6732 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:51:43,248 basehttp 14480 12280 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:54:40,217 basehttp 14480 19892 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:56:44,195 basehttp 14480 24812 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 13:59:41,315 basehttp 14480 21868 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:01:45,204 basehttp 14480 13624 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:04:42,202 basehttp 14480 22108 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:06:46,198 basehttp 14480 16772 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:09:43,204 basehttp 14480 17900 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:11:47,186 basehttp 14480 21592 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:14:44,197 basehttp 14480 14208 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:16:48,331 basehttp 14480 18140 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:21:49,322 basehttp 14480 1772 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:26:51,013 basehttp 14480 22756 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:31:52,460 basehttp 14480 9628 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:36:53,793 basehttp 14480 1872 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:41:54,233 basehttp 14480 13396 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:46:55,317 basehttp 14480 23652 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:51:56,412 basehttp 14480 22960 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 14:56:57,327 basehttp 14480 26612 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 15:01:58,196 basehttp 14480 22672 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 15:06:59,194 basehttp 14480 23096 "OPTIONS /api/auth/verify-token/ HTTP/1.1" 200 0
INFO 2025-07-07 15:06:59,207 basehttp 14480 23096 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 15:12:00,310 basehttp 14480 12076 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 15:17:01,248 basehttp 14480 22060 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 15:22:02,332 basehttp 14480 18796 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 15:27:03,228 basehttp 14480 20760 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 15:32:04,201 basehttp 14480 2176 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
INFO 2025-07-07 15:37:05,198 basehttp 14480 10140 "POST /api/auth/verify-token/ HTTP/1.1" 200 87
